Yelp URL,Rating,Date,Review Text,image URL,Generated Review
https://www.yelp.com/biz/am%C3%A9lies-french-bakery-and-caf%C3%A9-charlotte-11,5,4/6/2022,"This place has the best ambiance! The staff and manager are extremely nice and hardworking. I visit regularly now as time allows as the pastries and coffee is amazing. My favorite thing I've ordered over 10+ times would be the French Silk tart. It's perfect for chocolate lovers like me and it's not too sweet not too bitter it's just right. It compliments the other tarts in the case as well. A lot are sweet or based on fruit but this one I feel gives a full range of selection. The macaroons are the best ones I've had! The only other time ironically I've had such good ones were in France when I visited in 2017. I would highly recommend the Ukraine macaroon and the cotton candy one as well. The cafe Marcotter is my go to drink as its delicious and has a nice kick of caffeine but not too much. Overall 12/10, I would recommend this place to anyone and I already do.","https://s3-media0.fl.yelpcdn.com/bphoto/Wlmhb3ueBSE6t77E0PlGBA/348s.jpg, https://s3-media0.fl.yelpcdn.com/bphoto/sebZR1w-seKJ_EYB8CVz8Q/348s.jpg","i like the idea of a place that has all these coffee options on a single menu a dessert buffet, dessert buffet and dessert shop with a zillion choices for sweet tooths"
https://www.yelp.com/biz/am%C3%A9lies-french-bakery-and-caf%C3%A9-charlotte-11,5,3/3/2022,Literally my favorite bakery around. Large menu including lunch. Coffees always pair well with a sweet treat. Best macaroons Ive ever had. Multiple locations. Each has its own wacky decor that sets it apart. Employees are always nice and helpful. Gotta get there early to avoid long lines on Weekends but worth every bit of the wait.,https://s3-media0.fl.yelpcdn.com/bphoto/AxmfowYd9PHootACfknknA/348s.jpg,the cupcakes are cute but they're too sweet
https://www.yelp.com/biz/am%C3%A9lies-french-bakery-and-caf%C3%A9-charlotte-11,5,5/15/2022,"Absolutely 10/10 experience every time we come to Amelie's! Such a cool vibe that is 100% backed up by its delicious food and pastries, and wonderful staff! Allana (apologies if I spelled it wrong) helped us this time and was moving the large crowd through efficiently while also being so sweet and helpful!","https://s3-media0.fl.yelpcdn.com/bphoto/CQC4K_XNCmBD64FWBGtSKw/348s.jpg, https://s3-media0.fl.yelpcdn.com/bphoto/iQM7ubbXCG8KXvl9RV0KpA/348s.jpg","This is the only reason why I'm giving it 4 stars the pastries are good, but their prices are too steep for what they are."
https://www.yelp.com/biz/am%C3%A9lies-french-bakery-and-caf%C3%A9-charlotte-11,5,6/19/2022,It's the abeyance for me! As soon as you walk in you feel like you're in France. We sat for hours just talking and drinking coffee. The pastries were very tasty. I'd definitely recommend you check them out. Staff were friendly and knowledgeable about items on the menu.,https://s3-media0.fl.yelpcdn.com/bphoto/jl20wdTyMK8X-KhIRbNgTA/348s.jpg,5th place in the world
https://www.yelp.com/biz/am%C3%A9lies-french-bakery-and-caf%C3%A9-charlotte-11,4,3/24/2022,A great dessert spot that my husband found for us. Had several tarts and macaroon options. I would have loved to try everything!,"https://s3-media0.fl.yelpcdn.com/bphoto/zEhpfQbYzqZregTRviYjvw/348s.jpg, https://s3-media0.fl.yelpcdn.com/bphoto/KQGeTxvN13c1kU4BUSQLVg/348s.jpg",You're a dessert lover writing a review of a restaurant or food business on Yelp i just ate this at the buffet at the sydney airport
https://www.yelp.com/biz/am%C3%A9lies-french-bakery-and-caf%C3%A9-charlotte-11,5,2/19/2022,"10/10 bakery, vibes, food and service. I came here on a Monday during the day and it was very relaxing and not too busy. The service was amazing, I was stuck between what pastry to get and the woman patiently walked me through her favorites and helped me choose one. I ended up getting the espresso entrement (see pictures) which she recommended and it was delicious! It also looked so cool as a bubble kind of pastry and seemed too pretty to eat. The inside was huge, it had a lot of seating and the decor was nice to look at. I worked from here and it had a nice and relaxing vibe, definitely recommend checking it out!","https://s3-media0.fl.yelpcdn.com/bphoto/dvRYfJIYEzXOV8VS00gyiA/348s.jpg, https://s3-media0.fl.yelpcdn.com/bphoto/LNzVDSswf-_jXvGwkOL45w/348s.jpg","i love the desserts at taylor's but you know i dont like chocolate so i will be writing a review about ice cream here The best thing is the food, the desserts and the atmosphere"
https://www.yelp.com/biz/am%C3%A9lies-french-bakery-and-caf%C3%A9-charlotte-11,5,5/21/2022,I loved everything about this place! From the cute Parisian art and theme throughout to all of the yummy pastries! My mom is a baker and I also know not all macarons are created equal. These were delicious! I also appreciate the gluten free options they have. A few things not photographed (because I inhaled it apparently ) the veggie quiche and almond croissant were both very good! Overall I'd recommend and definitely come back the next time I'm visiting Charlotte!,https://s3-media0.fl.yelpcdn.com/bphoto/Z2lbh5_o_smPbQhqKqje7g/348s.jpg,You're a dessert lover writing a review on Yelp about your favorite dessert or pastry
https://www.yelp.com/biz/bouchon-bakery-las-vegas-10,5,7/24/2022,"Good to come by for a quick bite and pastries. The original location is in Yountville, CA (near napa) so I was glad I didn't need to travel too far to try the famous Thomas Keller bakery! Had the Egg, Ham and Cheese Croissant. They heated it up (if you'd like). The croissant was a perfect softness and flakiness. I even ate it cold and it was still good! I'd definitely come back when I'm back in Vegas for the future. Just keep in mind the lines can be gnarly but they move quickly!",https://s3-media0.fl.yelpcdn.com/bphoto/1YRANLm8PQx5j6QEtg8jlQ/348s.jpg,asian sweets and ice cream
https://www.yelp.com/biz/bouchon-bakery-las-vegas-10,3,7/2/2022,"I honestly feel this place is all hype. First: service sort of sucks. There was an employee talking to another employee who was off of work and holding up the line to box her pastries and proceeded to hand them to her over the counter where the line starts. Not sure what company policy is, but she def pretended to pay and didn't. It's also super hard to find! I walked all around and finally a guy told me it's behind the escalators. Almond croissant: very good, buttery, flakey. I warmed it for 20 secs and devoured it.. that's why it's not pictured lol. This is what the 3 stars goes to... Pistachio Macaron: not a fan. It's very very sweet! Barely any pistachio flavor. At 4 something a pop, you'd hope it would be mindblowing. Nice feet, but air bubbles on top. Not nice and smooth. I also got a raspberry and salted caramel. Now I wish I just got more pastries. Will go back, but just for a croissant and to try the other baked goods.","https://s3-media0.fl.yelpcdn.com/bphoto/LJz5H9pkFtx9Ia12Af-5Xw/348s.jpg, https://s3-media0.fl.yelpcdn.com/bphoto/ooDCxxCpXWsh48Tw-2-srw/348s.jpg","a photo of desserts / desserts | yelp - create your own photo review of food, drinks and reviews yue mea la juice lÃƒÂ¡            "
https://www.yelp.com/biz/bouchon-bakery-las-vegas-10,4,6/3/2022,"Little hard to find but, right where the other reviewers said under the escalator at the back of the casino in the Venetian. Pain au chocolat was amazing texture/flavor and the almond milk latte was good, comparable to Starbucks pricing. Also grabbed a large macaron for $4.50. Glad we stopped by this morning. The line can get long but it moves quickly enough. They have lots of other things I look forward to trying.","https://s3-media0.fl.yelpcdn.com/bphoto/14CrZQN8hL670T74NpM5oA/348s.jpg, https://s3-media0.fl.yelpcdn.com/bphoto/qxXigMt3Co4_iAnm7WmIbw/348s.jpg",a place to stay at in los angeles for cheap a picture of a bakery dessert with chocolate and chocolate croissants
https://www.yelp.com/biz/bouchon-bakery-las-vegas-10,5,7/26/2022,This is my go to spot when I stay at The Venetian Resort. Coffee and Bakery is amazing highly recommended.,https://s3-media0.fl.yelpcdn.com/bphoto/uU3F04BwF8bOCwajydJSpg/348s.jpg,a bakery is a place that has good food and a good variety of desserts
https://www.yelp.com/biz/bouchon-bakery-las-vegas-10,1,4/10/2022,"This was my go to place for breakfast everyday when I was visiting Vegas for few days. I really love their coffee and pastries! On the last day of my stay, I went there to pick up some macarons to bring home and as usual there was a long line. I really didn't mind to wait. When I got back to the hotel room which was upstairs, I quickly realized one of the macarons was not what I ordered. And i was also being charged for extra macaron on the receipt. I went downstairs again and told the lady at the shop about that. She raised her voice and said that's what I ordered. I further explained maybe because I was wearing a mask and it was loud in the surrounding (inside a hotel and casino and there were many people), she may not heard it right. But I would like to exchange to the one I wanted. She gave me such a dirty look and was continuing accused me that's what I ordered. I politely told her I would like to make it right to what I have ordered. I further explained I was being charged extra and she looked at me like I took my macaron out and came back demanding for the refund for ONE macaron?! Making it in a scene and everyone in line was looking at me! Really? This is the most ridiculous thing I ever experienced in a cafe like that!",https://s3-media0.fl.yelpcdn.com/bphoto/UU7g0gN4cTpbBbn6ledh4g/348s.jpg,"I'm writing this for a friend and was so impressed with the selection of cheese, meats and fruits, breads, pies and croissants"
https://www.yelp.com/biz/bouchon-bakery-las-vegas-10,5,3/4/2022,"I mean, it doesn't get better than this. Pastry perfection, confection bliss. Perfect croissant, handheld heaven don't order one, order five, six, seven! The bouchon, GOD, a chocolate bomb eat with coffee to achieve inner calm. The pistachio macaron was crisp and rich also a great coffee companion sitch. Bouchon is famous for a reason they are true pros, well-seasoned. Employees are nice, line moves fast. Bouchon's a force that's here to last.","https://s3-media0.fl.yelpcdn.com/bphoto/G1aZyIOdaJWC8kpyzNdc1Q/348s.jpg, https://s3-media0.fl.yelpcdn.com/bphoto/YuQNvgE8z5JcMD30ujT7lQ/348s.jpg, https://s3-media0.fl.yelpcdn.com/bphoto/ZqGdsm92tBkdzFw0hLZ_mg/348s.jpg",a picture of the food in my house a girl wearing jeans and a white shirt i love thee mini chocolate chip cookie mini cookie with blueberry raspberry sauce
https://www.yelp.com/biz/bouchon-bakery-las-vegas-10,4,2/23/2022,The only thing really worth getting at Bouchon Bakery are the macarons. They don't have as many small ones for sale and they're sold as a gift box for 6. A bit pricey but the flavors are good. I had the brownie and it was pretty dry. Only open till 2 pm so go early. Located on first floor of the Venetian.,"https://s3-media0.fl.yelpcdn.com/bphoto/d8iq-aZxl1LZdYxn_I7GIA/348s.jpg, https://s3-media0.fl.yelpcdn.com/bphoto/DrOQDbkMff4zg9WCQKYEnw/348s.jpg","The desserts were just okay, but not really a great experience i loved this show and am glad it was over in the morning"
https://www.yelp.com/biz/bouchon-bakery-las-vegas-10,3,5/19/2022,"When you walk into the front of the Venetian, you will need to walk all the way through to the back of the casino to find this, and it's under and escalator. I expected a cute cafe vibe, but it's just a counter that you walk up to and order from. There's no seating so we ate our pastries at the food court. Lots of pastries, a few different coffee selections. I had an iced latte with nonfat milk and vanilla, which was pretty good! My group shared an almond croissant, a chocolate almond croissant, and a pain au chocolat. The pain au chocolat was definitely the best. The chocolate almond croissant was so dry it's likely it was not fresh and perhaps stale. I prefer a very soft, buttery croissant and this was not that. You have to ask them to warm them for you, which we didn't know. Warming it would've improved the taste, but oh well. Disappointed, I had been looking forward to trying this for a while and it just didn't live up to expectations! Service 5/5 Food 3/5 Ambiance 1/5",https://s3-media0.fl.yelpcdn.com/bphoto/ws_O6EiAlYGYrMoiVa3neQ/348s.jpg,The deli counter is the best
https://www.yelp.com/biz/bouchon-bakery-las-vegas-10,4,2/2/2022,"The service here is quick and the staff is pleasant enough. They have a great assortment of pastries and breakfast foods. Their lattes are great because they aren't too sweet. The breakfast danish came warm which was nice, had to take a break because the middle was a little too warm. The fruit danish was good but it had a slight bitter aftertaste to it which is just not a taste profile I enjoy at breakfast so I didn't finish it. My boyfriend got their blueberry muffin and banana bread and he really enjoyed those items. I wish their chocolate buchon also came warmed, I also feel like it could have been a little sweeter. It essentially tasted like a brownie with way less sugar. Their chocolate macroon was really good, definitely recommend getting macaroons here if you are someone who enjoys them.","https://s3-media0.fl.yelpcdn.com/bphoto/AsLShoKRFP6pwTyjAy2tZQ/348s.jpg, https://s3-media0.fl.yelpcdn.com/bphoto/BfDWL_InEpHNcAPJ_1nyvw/348s.jpg, https://s3-media0.fl.yelpcdn.com/bphoto/c15OG5qufc5UOXQtM01UFQ/348s.jpg","a bakery, pastry and pastry shop in the heart of downtown i don't know what i'm saying but I really like it. if you want to be in the mood for a dessert, come to a coffee shop for some pastry treats"
